date,open,high,low,close,pct_change,volume,ln_return
2025-10-01,6664.92,6718.48,6656.2,6711.2,0.0034,3428574742,0.003394119
2025-09-30,6656.19,6691.25,6641,6688.46,0.0041,3437988951,0.004082504
2025-09-29,6661.58,6677.31,6644.49,6661.21,0.0026,3046075036,0.002632113
2025-09-26,6615.38,6648.97,6604.43,6643.7,0.0059,2865522512,0.005884492
2025-09-25,6608.19,6619,6569.22,6604.72,-0.005,3248673224,-0.005023155
2025-09-24,6669.79,6672.66,6621.76,6637.98,-0.0028,2928047299,-0.002849215
2025-09-23,6692.44,6699.52,6645.58,6656.92,-0.0055,3031608314,-0.00551734
2025-09-22,6654.28,6698.88,6648.07,6693.75,0.0044,3206445010,0.00440033
2025-09-19,6647.11,6671.82,6630.31,6664.36,0.0049,5409633266,0.004875046
2025-09-18,6626.85,6656.8,6611.89,6631.95,0.0048,3393908057,0.004776201
2025-09-17,6604.87,6624.39,6551.15,6600.35,-0.001,2960868128,-0.00097523
2025-09-16,6624.13,6626.99,6600.11,6606.79,-0.0013,2828770873,-0.001284217
2025-09-15,6603.49,6619.62,6602.07,6615.28,0.0047,2838312504,0.004695616
2025-09-12,6590.66,6600.21,6579.49,6584.29,-0.0005,2911954062,-0.000482851
2025-09-11,6554.41,6592.89,6545.8,6587.47,0.0085,3188721212,0.008450061
2025-09-10,6550.29,6555.97,6516.34,6532.04,0.003,3114251250,0.002969788
2025-09-09,6503.33,6518.23,6483.08,6512.67,0.0027,2609780879,0.002693766
2025-09-08,6498.09,6508.67,6483.29,6495.15,0.0021,2869626462,0.002103779
2025-09-05,6529.08,6532.65,6443.98,6481.5,-0.0032,3122333986,-0.003170161
2025-09-04,6456.6,6502.54,6445.98,6502.08,0.0083,2665523322,0.008308697
2025-09-03,6445.82,6453.67,6416.17,6448.28,0.0051,2723953864,0.005090256
2025-09-02,6401.51,6416.54,6360.58,6415.54,-0.0069,2784376476,-0.006946392
2025-08-29,6489.28,6491.76,6444.57,6460.26,-0.0064,2479116749,-0.006418725
2025-08-28,6483.84,6508.23,6466.96,6501.86,0.0032,2547594441,0.003154839
2025-08-27,6462.26,6487.06,6457.84,6481.38,0.0024,2744066631,0.002385051
2025-08-26,6435.49,6468.37,6429.21,6465.94,0.0041,3013485320,0.004125455
2025-08-25,6457.67,6466.89,6438.06,6439.32,-0.0043,2459654954,-0.004275461
2025-08-22,6384.59,6478.89,6384.59,6466.91,0.0152,2979823562,0.015070679
2025-08-21,6380.83,6393.65,6352.71,6370.18,-0.004,2328552239,-0.004010671
2025-08-20,6406.62,6408.4,6343.86,6395.78,-0.0024,2984550202,-0.002447057
2025-08-19,6446.24,6456.48,6400.22,6411.45,-0.0058,2836925207,-0.005862885
2025-08-18,6445.02,6455.35,6437.7,6449.15,-0.0001,2532234722,-0.000100783
2025-08-15,6477.38,6481.34,6441.85,6449.8,-0.0029,3068607161,-0.002901304
2025-08-14,6453.46,6473.92,6441.07,6468.54,0.0003,2727466932,0.000303051
2025-08-13,6462.67,6480.28,6445.02,6466.58,0.0032,3028015392,0.003215517
2025-08-12,6395.17,6446.55,6385.76,6445.82,0.0114,2827510363,0.011290934
2025-08-11,6389.67,6407.25,6364.06,6373.45,-0.0025,2808244212,-0.002507268
2025-08-08,6355.22,6395.16,6355.22,6389.45,0.0078,2777128690,0.007769424
2025-08-07,6374.32,6389.71,6310.32,6340,-0.0008,3094899275,-0.000797789
2025-08-06,6309.3,6352.83,6301.11,6345.06,0.0073,3224381011,0.007253916
2025-08-05,6336.63,6346,6289.37,6299.2,-0.0049,3025764046,-0.004868116
2025-08-04,6271.71,6330.69,6271.71,6329.94,0.0147,2904207650,0.014629536
2025-08-01,6287.28,6287.28,6212.69,6238.01,-0.016,3561746264,-0.016121328
2025-07-31,6427.02,6427.02,6327.64,6339.39,-0.0037,3924566208,-0.003704842
2025-07-30,6381.23,6396.54,6336.38,6362.92,-0.0012,3220597410,-0.001247077
2025-07-29,6405.62,6409.26,6363.92,6370.86,-0.003,3180883412,-0.002966936
2025-07-28,6397.69,6401.07,6375.79,6389.79,0.0002,2796998077,0.000179991
2025-07-25,6370.01,6395.82,6368.53,6388.64,0.004,2955261404,0.003966445
2025-07-24,6368.6,6381.31,6360.57,6363.35,0.0007,3303075984,0.000691699
2025-07-23,6326.9,6360.64,6317.49,6358.95,0.0078,3133391252,0.007787817
2025-07-22,6306.6,6316.12,6281.71,6309.62,0.0006,2948990127,0.000637325
2025-07-21,6304.74,6336.08,6303.79,6305.6,0.0014,2600729116,0.001398148
2025-07-18,6312.95,6315.61,6285.27,6296.79,-0.0001,3001232214,-0.000106398
2025-07-17,6263.4,6304.69,6262.27,6297.46,0.0054,2970582705,0.005375313
2025-07-16,6254.5,6268.12,6201.59,6263.7,0.0032,2895163521,0.003193305
2025-07-15,6295.29,6302.04,6241.68,6243.73,-0.004,3059392057,-0.003968903
2025-07-14,6255.15,6273.31,6239.22,6268.56,0.0014,2676016033,0.001406415
2025-07-11,6255.68,6269.44,6237.6,6259.75,-0.0033,2575492436,-0.003302978
2025-07-10,6266.8,6290.22,6251.44,6280.46,0.0027,2780718187,0.00274241
2025-07-09,6243.33,6269.16,6231.43,6263.26,0.0061,2764221242,0.006043843
2025-07-08,6234.03,6242.7,6217.75,6225.52,-0.0007,2934972144,-0.00071615
2025-07-07,6259.04,6262.07,6201,6229.98,-0.0079,2668766123,-0.007893349
2025-07-03,6246.46,6284.65,6246.46,6279.35,0.0083,1822312475,0.00830435
2025-07-02,6193.88,6227.6,6188.29,6227.42,0.0047,3077847151,0.004733849
2025-07-01,6187.25,6210.78,6177.97,6198.01,-0.0011,3477667643,-0.001119088
2025-06-30,6193.36,6215.08,6174.97,6204.95,0.0052,3223354522,0.005146218
2025-06-27,6150.7,6187.68,6132.35,6173.1,0.0052,4034008926,0.005210291
2025-06-26,6112.09,6146.52,6107.27,6141.02,0.008,3000550284,0.007988153
2025-06-25,6104.23,6108.51,6080.09,6092.16,0,2828757554,-9.84868E-06
2025-06-24,6061.21,6101.76,6059.25,6092.22,0.0111,3159210864,0.011066853
2025-06-23,5969.67,6028.77,5943.23,6025.17,0.0096,3149434487,0.009560642
2025-06-20,5999.67,6018.2,5952.56,5967.84,-0.0022,4778015765,-0.002179317
2025-06-18,5987.93,6018.25,5971.89,5980.86,-0.0003,2893244616,-0.000310944
2025-06-17,6012.15,6023.25,5974.8,5982.72,-0.0084,2780146257,-0.008387318
2025-06-16,6004,6050.83,6004,6033.11,0.0094,2810641321,0.009348882
2025-06-13,6000.56,6026.16,5963.21,5976.97,-0.0113,2939305279,-0.011359089
2025-06-12,6009.9,6045.43,6003.88,6045.25,0.0038,2541857344,0.003801933
2025-06-11,6049.38,6059.4,6002.32,6022.31,-0.0027,2902495564,-0.002736066
2025-06-10,6009.91,6043.01,6000.28,6038.81,0.0055,2914933022,0.005467983
2025-06-09,6004.63,6021.31,5994.18,6005.88,0.0009,2825929469,0.000919522
2025-06-06,5987.06,6016.87,5978.63,6000.36,0.0103,2542451365,0.010228186
2025-06-05,5985.67,5999.7,5921.2,5939.3,-0.0053,3110581894,-0.005291315
2025-06-04,5978.94,5990.48,5966.11,5970.81,0.0001,2661634077,7.36946E-05
2025-06-03,5938.56,5981.35,5929,5970.37,0.0058,2955754536,0.005783504
2025-06-02,5896.68,5937.4,5861.43,5935.94,0.0041,2744993578,0.004093651
2025-05-30,5903.67,5922.14,5843.66,5911.69,-0.0001,4770009593,-8.11918E-05
2025-05-29,5939.96,5943.13,5873.8,5912.17,0.004,2842039610,0.004003151
2025-05-28,5925.54,5939.92,5881.88,5888.55,-0.0056,2555845660,-0.005586763
2025-05-27,5854.07,5924.33,5854.07,5921.54,0.0205,2869352854,0.020252544
2025-05-23,5781.89,5829.51,5767.41,5802.82,-0.0067,2536808645,-0.006730909
2025-05-22,5841.26,5878.08,5825.82,5842.01,-0.0004,2777491484,-0.000444953
2025-05-21,5910.18,5938.37,5830.91,5844.61,-0.0161,3105689484,-0.016266702
2025-05-20,5944.66,5953.06,5909.26,5940.46,-0.0039,2529468772,-0.003887754
2025-05-19,5902.88,5968.61,5895.69,5963.6,0.0009,2564645788,0.000875694
2025-05-16,5929.09,5958.62,5907.36,5958.38,0.007,2926365547,0.006980899
2025-05-15,5869.82,5924.21,5865.16,5916.93,0.0041,3127571045,0.004123801
2025-05-14,5896.74,5906.55,5872.11,5892.58,0.001,3429617201,0.001023845
2025-05-13,5854.15,5906.64,5845.02,5886.55,0.0072,3503113706,0.007222082
2025-05-12,5807.2,5845.37,5786.08,5844.19,0.0326,3741784394,0.032040014
2025-05-09,5679.65,5691.69,5644.15,5659.91,-0.0007,2416608132,-0.000711772
2025-05-08,5663.6,5720.1,5635.38,5663.94,0.0058,3190916520,0.005782993
2025-05-07,5614.18,5654.73,5578.64,5631.28,0.0043,3178800318,0.004337004
2025-05-06,5605.87,5649.58,5586.04,5606.91,-0.0077,2736304603,-0.007723034
2025-05-05,5655.32,5683.38,5634.48,5650.38,-0.0064,2653936738,-0.00640204
2025-05-02,5645.88,5700.7,5642.28,5686.67,0.0147,3006352571,0.014619229
2025-05-01,5625.14,5658.91,5597.35,5604.14,0.0063,3208095289,0.006279332
2025-04-30,5499.44,5581.84,5433.24,5569.06,0.0015,3716601917,0.001478901
2025-04-29,5508.87,5571.95,5505.7,5560.83,0.0058,2787625941,0.005785627
2025-04-28,5529.22,5553.66,5468.64,5528.75,0.0006,2754594212,0.000640494
2025-04-25,5489.73,5528.11,5455.86,5525.21,0.0074,2935149822,0.007346095
2025-04-24,5381.38,5489.4,5371.96,5484.77,0.0203,3113959986,0.020056599
2025-04-23,5395.92,5469.69,5356.17,5375.86,0.0167,3513539387,0.016523845
2025-04-22,5207.67,5309.61,5207.67,5287.76,0.0251,3021610674,0.024807034
2025-04-21,5232.94,5232.94,5101.63,5158.2,-0.0236,2915707499,-0.023849649
2025-04-17,5305.45,5328.31,5255.58,5282.7,0.0013,3127538196,0.001325959
2025-04-16,5335.75,5367.24,5220.79,5275.7,-0.0224,3314416336,-0.022663313
2025-04-15,5411.99,5450.41,5386.44,5396.63,-0.0017,2793523070,-0.001729214
2025-04-14,5441.96,5459.46,5358.02,5405.97,0.0079,3245688241,0.007913254
2025-04-11,5255.56,5381.46,5220.77,5363.36,0.0181,3725858075,0.017930369
2025-04-10,5353.15,5353.15,5115.27,5268.05,-0.0346,4778879262,-0.035220588
2025-04-09,4965.28,5481.34,4948.43,5456.9,0.0952,6651926493,0.090894902
2025-04-08,5193.57,5267.47,4910.42,4982.77,-0.0157,5064668579,-0.015825087
2025-04-07,4953.79,5246.57,4835.04,5062.25,-0.0023,6232387504,-0.002334179
2025-04-04,5292.14,5292.14,5069.9,5074.08,-0.0597,6042785394,-0.061609074
2025-04-03,5492.74,5499.53,5390.83,5396.52,-0.0484,4979506756,-0.049605878
2025-04-02,5580.76,5695.31,5571.48,5670.97,0.0067,2696355183,0.006705592
2025-04-01,5597.53,5650.57,5558.52,5633.07,0.0038,2759529756,0.003774153
2025-03-31,5527.91,5627.56,5488.73,5611.85,0.0055,3670846121,0.005523212
2025-03-28,5679.2,5685.89,5572.42,5580.94,-0.0197,2827594308,-0.01993458
2025-03-27,5695.64,5732.28,5670.94,5693.31,-0.0033,2802155636,-0.003312437
2025-03-26,5771.66,5783.62,5694.41,5712.2,-0.0112,2846439864,-0.011219691
2025-03-25,5775.96,5786.95,5760.42,5776.65,0.0016,2655844751,0.001573082
2025-03-24,5718.08,5775.14,5718.08,5767.57,0.0176,3022043766,0.017492158
2025-03-21,5630.73,5670.84,5603.1,5667.56,0.0008,6444946715,0.000824327
2025-03-20,5646.92,5711.15,5632.33,5662.89,-0.0022,2823675773,-0.002187301
2025-03-19,5632.37,5715.33,5622.2,5675.29,0.0108,3006397074,0.010740629
2025-03-18,5654.53,5654.53,5597.76,5614.66,-0.0107,2877757841,-0.010710674
2025-03-17,5635.6,5703.52,5631.12,5675.12,0.0064,2970147082,0.006395604
2025-03-14,5563.85,5645.27,5563.85,5638.94,0.0213,2996790175,0.02104292
2025-03-13,5594.45,5597.78,5504.65,5521.52,-0.0139,3306743119,-0.013988405
2025-03-12,5624.84,5642.19,5546.09,5599.3,0.0049,3430169581,0.004874971
2025-03-11,5603.65,5636.3,5528.41,5572.07,-0.0076,4089534750,-0.007596605
2025-03-10,5705.37,5705.37,5564.02,5614.56,-0.027,4314328366,-0.027343518
2025-03-07,5726.01,5783.01,5666.29,5770.2,0.0055,3933343346,0.005505405
2025-03-06,5785.87,5812.08,5711.64,5738.52,-0.0178,3322116098,-0.017979701
2025-03-05,5781.36,5860.59,5742.35,5842.63,0.0112,3301325429,0.011097476
2025-03-04,5811.98,5865.08,5732.59,5778.15,-0.0122,4235272084,-0.012310235
2025-03-03,5968.33,5986.09,5810.91,5849.72,-0.0176,3598858653,-0.017753439
2025-02-28,5856.74,5959.4,5837.66,5954.5,0.0159,4230754959,0.01572975
2025-02-27,5981.88,5993.69,5858.78,5861.57,-0.0159,3317244265,-0.015991703
2025-02-26,5970.87,6009.82,5932.69,5956.06,0.0001,2942820479,0.000136005
2025-02-25,5982.73,5992.65,5908.49,5955.25,-0.0047,3450037837,-0.004690715
2025-02-24,6026.69,6043.65,5977.83,5983.25,-0.005,3202465932,-0.004981513
2025-02-21,6114.1,6114.82,6008.56,6013.13,-0.0171,3362471688,-0.017211374
2025-02-20,6134.5,6134.5,6084.59,6117.52,-0.0043,2951967292,-0.004343624
2025-02-19,6117.76,6147.43,6111.15,6144.15,0.0024,3007343279,0.002374178
2025-02-18,6121.6,6129.63,6099.51,6129.58,0.0024,3220046414,0.002441972
2025-02-14,6115.52,6127.47,6107.62,6114.63,-0.0001,2779441549,-7.1956E-05
2025-02-13,6060.59,6116.91,6050.95,6115.07,0.0104,2930779478,0.010372377
2025-02-12,6025.08,6063,6003,6051.97,-0.0027,2864365302,-0.002727619
2025-02-11,6049.32,6076.28,6042.34,6068.5,0.0003,2711375780,0.000339515
2025-02-10,6046.4,6073.38,6044.84,6066.44,0.0067,2730747236,0.006690161
2025-02-07,6083.13,6101.28,6019.96,6025.99,-0.0095,2936623841,-0.009509913
2025-02-06,6072.22,6084.03,6046.83,6083.57,0.0036,3068344088,0.0036377
2025-02-05,6020.45,6062.86,6007.06,6061.48,0.0039,3128736829,0.003901038
2025-02-04,5998.14,6042.48,5990.87,6037.88,0.0072,3020009916,0.007198897
2025-02-03,5969.65,6022.13,5923.93,5994.57,-0.0076,3253912565,-0.007637697
2025-01-31,6096.79,6120.91,6030.93,6040.53,-0.005,3465835731,-0.005059581
2025-01-30,6050.75,6086.64,6027.46,6071.17,0.0053,3046846410,0.005261571
2025-01-29,6057.7,6062.83,6012.96,6039.31,-0.0047,2775551956,-0.004689854
2025-01-28,6026.97,6074.54,5994.63,6067.7,0.0092,3310574731,0.009175576
2025-01-27,5969.04,6017.17,5962.92,6012.28,-0.0146,4062948023,-0.014687985
2025-01-24,6121.43,6128.18,6088.74,6101.24,-0.0029,2476043468,-0.002859261
2025-01-23,6076.32,6118.73,6074.67,6118.71,0.0053,2446107432,0.005299445
2025-01-22,6081.39,6100.81,6076.13,6086.37,0.0061,2837027464,0.006119201
2025-01-21,6014.12,6051.51,6006.88,6049.24,0.0088,3037121516,0.008729997
2025-01-17,5995.4,6014.96,5978.44,5996.66,0.01,2957381582,0.009941426
2025-01-16,5963.61,5964.69,5930.72,5937.34,-0.0021,2509229049,-0.002114872
2025-01-15,5905.21,5960.61,5905.21,5949.91,0.0183,2719101894,0.018147133
2025-01-14,5859.27,5871.92,5805.42,5842.91,0.0011,2428597844,0.001145633
2025-01-13,5782.02,5838.61,5773.31,5836.22,0.0016,2684365255,0.001574174
2025-01-10,5890.35,5890.35,5807.78,5827.04,-0.0154,3024949043,-0.015531644
2025-01-08,5910.66,5927.89,5874.78,5918.25,0.0016,2495794133,0.001559108
2025-01-07,5993.26,6000.68,5890.68,5909.03,-0.0111,2659486223,-0.011166005
2025-01-06,5982.81,6021.04,5960.01,5975.38,0.0055,2756210040,0.005522822
2025-01-03,5891.07,5949.34,5888.66,5942.47,0.0126,2150765467,0.012517287
2025-01-02,5903.26,5935.09,5829.53,5868.55,-0.0022,2207183765,-0.00222635
2024-12-31,5919.74,5929.74,5868.86,5881.63,-0.0043,1779937245,-0.004293996
2024-12-30,5920.67,5940.79,5869.16,5906.94,-0.0107,1893339392,-0.01075969
2024-12-27,6006.17,6006.17,5932.95,5970.84,-0.0111,1797735185,-0.011117305
2024-12-26,6024.97,6049.75,6007.37,6037.59,-0.0004,1461814329,-0.000405709
2024-12-24,5984.63,6040.1,5981.44,6040.04,0.011,1104454221,0.010982197
2024-12-23,5940.25,5978.25,5902.57,5974.07,0.0073,2237717678,0.007260895
2024-12-20,5842,5982.06,5832.3,5930.85,0.0109,6184272538,0.010810476
2024-12-19,5912.71,5935.52,5866.07,5867.08,-0.0009,3195563490,-0.000865473
2024-12-18,6047.65,6070.67,5867.79,5872.16,-0.0295,3279634118,-0.029936555
2024-12-17,6052.55,6057.68,6035.19,6050.61,-0.0039,2979632087,-0.003871444
2024-12-16,6063.79,6085.19,6059.14,6074.08,0.0038,3044012643,0.003792116
2024-12-13,6068.17,6078.58,6035.77,6051.09,0,2438175644,-2.64412E-05
2024-12-12,6074.29,6079.68,6051.25,6051.25,-0.0054,2343562404,-0.005428741
2024-12-11,6060.15,6092.59,6060.15,6084.19,0.0082,2838835597,0.008132662
2024-12-10,6057.59,6065.4,6029.89,6034.91,-0.003,2741449744,-0.002968294
2024-12-09,6083.01,6088.51,6048.63,6052.85,-0.0061,2873928749,-0.00616318
2024-12-06,6081.38,6099.97,6079.98,6090.27,0.0025,2460537779,0.00249232
2024-12-05,6089.03,6094.55,6072.9,6075.11,-0.0019,2602690315,-0.001871465
2024-12-04,6069.39,6089.84,6061.06,6086.49,0.0061,2624122296,0.006033124
2024-12-03,6042.97,6052.07,6033.39,6049.88,0.0005,2576036035,0.00045135
2024-12-02,6040.11,6053.58,6035.33,6047.15,0.0024,2694582802,0.002445461
2024-11-29,6003.98,6044.17,6003.98,6032.38,0.0056,1444343450,0.005592179
2024-11-27,6014.11,6020.16,5984.87,5998.74,-0.0038,2067777775,-0.00380854
2024-11-26,6000.03,6025.42,5992.27,6021.63,0.0057,2382379324,0.005705736
2024-11-25,5992.28,6020.75,5963.91,5987.37,0.003,3894745905,0.003015882
2024-11-22,5944.36,5972.9,5944.36,5969.34,0.0035,2568580217,0.003461979
2024-11-21,5940.58,5963.32,5887.26,5948.71,0.0053,2846057704,0.005326235
2024-11-20,5914.34,5920.67,5860.56,5917.11,0,0,2.19704E-05
2024-11-19,5870.05,5923.51,5855.29,5916.98,0.004,2647879744,0.003955774
2024-11-18,5874.17,5908.12,5865.95,5893.62,0.0039,2791370173,0.00391016
2024-11-15,5912.79,5915.32,5853.01,5870.62,-0.0132,3268337027,-0.013291464
2024-11-14,5989.68,5993.88,5942.28,5949.17,-0.006,2569717539,-0.006068115
2024-11-13,5985.75,6008.19,5965.91,5985.38,0.0002,2534832504,0.00023226
2024-11-12,6003.6,6009.92,5960.08,5983.99,-0.0029,2552858132,-0.002896874
2024-11-11,6008.86,6017.31,5986.69,6001.35,0.001,2648316879,0.000968584
2024-11-08,5976.76,6012.45,5976.76,5995.54,0.0038,2725456638,0.003749804
2024-11-07,5947.21,5983.84,5947.21,5973.1,0.0074,3048160789,0.007403744
2024-11-06,5864.89,5936.14,5864.89,5929.04,0.0253,4137707342,0.024981234
2024-11-05,5722.43,5783.44,5722.1,5782.76,0.0123,2355134063,0.012191061
2024-11-04,5725.15,5741.43,5696.51,5712.69,-0.0028,2423396486,-0.002816069
2024-11-01,5723.22,5772.52,5723.22,5728.8,0.0041,2742173410,0.004084226
2024-10-31,5775.34,5775.34,5702.86,5705.45,-0.0186,3332360701,-0.018790183
2024-10-30,5832.65,5850.94,5811.28,5813.67,-0.0033,2847422903,-0.003305692
2024-10-29,5819.68,5847.19,5802.17,5832.92,0.0016,2572018715,0.001612843
2024-10-28,5833.93,5842.92,5823.08,5823.52,0.0027,2209334797,0.002647951
2024-10-25,5826.75,5862.82,5799.98,5808.12,-0.0003,2270596865,-0.000299536
2024-10-24,5817.8,5817.8,5784.92,5809.86,0.0021,2283227696,0.002143483
2024-10-23,5834.5,5834.85,5762.41,5797.42,-0.0092,2375100419,-0.009233777
2024-10-22,5832.7,5863.04,5821.17,5851.2,-0.0005,2245293747,-0.000475003
2024-10-21,5857.82,5866.92,5824.79,5853.98,-0.0018,2091355741,-0.001824443
2024-10-18,5859.43,5872.17,5846.11,5864.67,0.004,2157845295,0.003963737
2024-10-17,5875.62,5878.46,5840.25,5841.47,-0.0002,2394376383,-0.000171175
2024-10-16,5816.58,5846.52,5808.34,5842.47,0.0047,2301294506,0.004668156
2024-10-15,5866.74,5870.36,5804.48,5815.26,-0.0076,2828509934,-0.007638509
2024-10-14,5829.81,5871.41,5829.57,5859.85,0.0077,2003295456,0.007678061
2024-10-11,5775.09,5822.13,5775.09,5815.03,0.0061,2154169249,0.006033612
2024-10-10,5778.36,5795.03,5764.76,5780.05,-0.0021,2091866037,-0.002072228
2024-10-09,5751.8,5796.8,5745.02,5792.04,0.0071,2222040985,0.007088204
2024-10-08,5719.14,5757.6,5714.56,5751.13,0.0097,2274877236,0.009642717
2024-10-07,5737.8,5739.34,5686.85,5695.94,-0.0096,2384804685,-0.009632284
2024-10-04,5737.48,5753.21,5702.83,5751.07,0.009,2211353425,0.008930276
2024-10-03,5698.19,5718.78,5677.37,5699.94,-0.0017,2199794863,-0.001682812
2024-10-02,5698.14,5719.63,5674,5709.54,0.0001,2224344812,0.000138374
2024-10-01,5757.73,5757.73,5681.28,5708.75,-0.0093,2623242153,-0.009367852
2024-09-30,5726.52,5765.14,5703.53,5762.48,0.0042,2512100061,0.004227593
2024-09-27,5755.36,5763.78,5727.34,5738.17,-0.0013,2317410119,-0.001253969
2024-09-26,5762.22,5767.37,5721.01,5745.37,0.004,2704866248,0.004030481
2024-09-25,5733.65,5741.03,5712.06,5722.26,-0.0019,2450340600,-0.001862912
2024-09-24,5727.66,5735.32,5698.99,5732.93,0.0025,2571337590,0.00250797
2024-09-23,5711.9,5725.36,5704.22,5718.57,0.0028,2429303077,0.002805331
2024-09-20,5709.64,5715.14,5674.49,5702.55,-0.0019,5736379725,-0.001942855
2024-09-19,5702.63,5733.57,5686.42,5713.64,0.017,2789941065,0.016834291
2024-09-18,5641.68,5689.75,5615.08,5618.26,-0.0029,2458455287,-0.002900603
2024-09-17,5655.51,5670.81,5614.05,5634.58,0.0003,2342473577,0.000264473
2024-09-16,5615.21,5636.05,5604.53,5633.09,0.0013,2318065724,0.001255872
2024-09-13,5603.34,5636.27,5601.65,5626.02,0.0054,2202686111,0.005393097
2024-09-12,5557.48,5600.71,5535.5,5595.76,0.0075,2572650974,0.007467373
2024-09-11,5496.42,5560.41,5406.96,5554.13,0.0107,2798708651,0.01060858
2024-09-10,5490.51,5497.91,5441.72,5495.52,0.0045,2530774046,0.004462661
2024-09-09,5442.07,5484.2,5434.49,5471.05,0.0116,2563088575,0.011513556
2024-09-06,5507.33,5522.47,5402.62,5408.42,-0.0173,2796173257,-0.017410902
2024-09-05,5520.08,5546.3,5480.54,5503.41,-0.003,2438758429,-0.003022641
2024-09-04,5506.68,5552.99,5503.66,5520.07,-0.0016,2476388898,-0.001603765
2024-09-03,5623.89,5623.89,5504.33,5528.93,-0.0212,2889025715,-0.021378012
2024-08-30,5612.74,5651.37,5581.79,5648.4,0.0101,2762259722,0.010042467
2024-08-29,5607.3,5646.95,5583.71,5591.96,0,2310418093,-3.93414E-05
2024-08-28,5624.51,5627.03,5560.95,5592.18,-0.006,2132471376,-0.005993967
2024-08-27,5602.89,5631.18,5593.48,5625.8,0.0016,1976075739,0.001593932
2024-08-26,5639.66,5651.62,5602.34,5616.84,-0.0032,2001282879,-0.003158707
2024-08-23,5602.49,5641.82,5585.16,5634.61,0.0115,2202182799,0.011417986
2024-08-22,5637.77,5643.22,5560.95,5570.64,-0.0089,2194647052,-0.008972949
2024-08-21,5603.09,5632.68,5591.57,5620.85,0.0042,2012469478,0.004230718
2024-08-20,5602.88,5620.51,5585.5,5597.12,-0.002,2107090596,-0.001986548
2024-08-19,5557.23,5608.3,5550.74,5608.25,0.0097,2087595197,0.009675327
2024-08-16,5530.5,5561.98,5525.17,5554.25,0.002,2268720418,0.001987841
2024-08-15,5501.13,5546.23,5501.13,5543.22,0.0161,2634228527,0.016004444
2024-08-14,5442.36,5463.22,5415.91,5455.21,0.0038,2314941339,0.003816476
2024-08-13,5376.98,5436.5,5376.98,5434.43,0.0168,2570811508,0.016707227
2024-08-12,5351.88,5371.2,5324.37,5344.39,0,2260298271,4.30367E-05
2024-08-09,5314.66,5358.67,5300.84,5344.16,0.0047,2166862146,0.00466078
2024-08-08,5252.57,5328.03,5233.85,5319.31,0.023,2678076619,0.022781129
2024-08-07,5293.13,5330.64,5195.54,5199.5,-0.0077,2941853299,-0.007764756
2024-08-06,5206.42,5312.34,5193.56,5240.03,0.0104,3151389904,0.010300906
2024-08-05,5151.14,5250.89,5119.26,5186.33,-0.03,3980390351,-0.030427045
2024-08-02,5376.63,5383.89,5302.03,5346.56,-0.0184,3978703316,-0.018552885
2024-08-01,5537.84,5566.16,5410.42,5446.68,-0.0137,3418904485,-0.013788191
2024-07-31,5505.59,5551.51,5493.75,5522.3,0.0158,3414671559,0.015670005
2024-07-30,5478.73,5489.46,5401.7,5436.44,-0.005,2986625387,-0.004972496
2024-07-29,5476.55,5487.74,5444.44,5463.54,0.0008,2365507845,0.00081299
2024-07-26,5433.67,5488.32,5430.7,5459.1,0.0111,2629669887,0.011029442
2024-07-25,5428.7,5491.59,5390.95,5399.22,-0.0051,3469315829,-0.00515595
2024-07-24,5505.84,5508.04,5419.98,5427.13,-0.0231,2961111460,-0.023421178
2024-07-23,5565.3,5585.34,5550.9,5555.74,-0.0016,2396798167,-0.001559332
2024-07-22,5544.54,5570.36,5529.04,5564.41,0.0108,2474195716,0.010734189
2024-07-19,5543.37,5557.5,5497.04,5505,-0.0071,2607846684,-0.007165907
2024-07-18,5608.56,5614.05,5522.81,5544.59,-0.0078,2892585967,-0.00784708
2024-07-17,5610.07,5622.49,5584.81,5588.27,-0.0139,3101798210,-0.014025411
2024-07-16,5644.09,5669.67,5639.02,5667.2,0.0064,2487997418,0.006369054
2024-07-15,5638.16,5666.94,5614.75,5631.22,0.0028,2316305244,0.002822196
2024-07-12,5590.76,5655.56,5590.44,5615.35,0.0055,2489171103,0.005501854
2024-07-11,5635.21,5642.45,5576.53,5584.54,-0.0088,2845574776,-0.008801629
2024-07-10,5591.26,5635.39,5586.44,5633.91,0.0102,2293787875,0.010156284
2024-07-09,5584.24,5590.75,5574.57,5576.98,0.0007,2410304329,0.000740819
2024-07-08,5572.75,5583.11,5562.51,5572.85,0.001,2351538054,0.001016154
2024-07-05,5537.91,5570.33,5531.63,5567.19,0.0054,2251076552,0.005433988
2024-07-03,5507.44,5539.27,5507.42,5537.02,0.0051,1549367174,0.005071516
2024-07-02,5461.84,5509.69,5458.43,5509.01,0.0062,2264637430,0.00617622
2024-07-01,5471.08,5479.55,5446.53,5475.09,0.0027,2356768922,0.002672016
2024-06-28,5488.48,5523.64,5451.12,5460.48,-0.0041,4191113989,-0.004091989
2024-06-27,5473.59,5490.81,5467.54,5482.87,0.0009,2419421065,0.000906871
2024-06-26,5460.71,5483.14,5451.87,5477.9,0.0016,2559078106,0.001571178
2024-06-25,5460.73,5472.88,5446.56,5469.3,0.0039,2547702749,0.003925931
2024-06-24,5459.58,5490.66,5447.59,5447.87,-0.0031,2764542196,-0.003069879
